session_id,date,productSKU,category,channel,device,revenue
112915,2017-01-02,GGOE00155,Office,Paid Search,desktop,8.98
112960,2017-01-18,GGOE00019,Apparel,Paid Search,mobile,59.47
113132,2017-01-15,GGOE00124,Bags,Organic Search,desktop,34.91
113151,2016-12-12,GGOE00182,Lifestyle,Referral,desktop,83.08
113162,2016-12-02,GGOE00120,Bags,Direct,desktop,79.13
113278,2016-11-03,GGOE00134,Bags,Paid Search,desktop,58.89
113369,2016-12-21,GGOE00262,Electronics Accessories,Direct,desktop,8.49
113410,2016-12-26,GGOE00261,Electronics Accessories,Organic Search,desktop,8.59
113549,2016-11-04,GGOE00175,Office,Direct,desktop,19.34
113591,2016-12-16,GGOE00319,Headgear,Direct,desktop,27.24
113625,2016-11-28,GGOE00036,Apparel,Paid Search,desktop,29.74
113627,2016-12-17,GGOE00099,Bags,Referral,desktop,116.39
113732,2016-11-21,GGOE00047,Apparel,Direct,desktop,37.97
113809,2016-11-19,GGOE00332,Nest,Organic Search,mobile,103.3
113880,2016-12-08,GGOE00007,Apparel,Direct,desktop,51.42
113888,2017-01-06,GGOE00007,Apparel,Paid Search,desktop,51.42
113934,2016-11-26,GGOE00150,Office,Organic Search,desktop,20.34
113990,2016-12-05,GGOE00018,Apparel,Organic Search,desktop,41.86
114008,2016-11-22,GGOE00238,Electronics Accessories,Referral,desktop,18.93
114028,2017-01-07,GGOE00217,Lifestyle,Organic Search,desktop,70.88
114050,2017-01-22,GGOE00359,Nest,Organic Search,desktop,119.74
114086,2017-01-07,GGOE00046,Apparel,Organic Search,desktop,16.39
114128,2016-11-11,GGOE00361,Nest,Referral,desktop,206.13
114180,2016-11-26,GGOE00115,Bags,Direct,desktop,99.16
114345,2017-01-19,GGOE00133,Bags,Organic Search,desktop,114.72
114462,2016-11-07,GGOE00350,Nest,Organic Search,desktop,174.83
114533,2017-01-04,GGOE00112,Bags,Organic Search,desktop,112.68
114570,2016-11-14,GGOE00164,Office,Direct,desktop,12.5
114634,2016-12-14,GGOE00328,Headgear,Organic Search,desktop,20.05
114755,2016-11-26,GGOE00172,Office,Organic Search,desktop,5.41
114861,2016-12-29,GGOE00313,Headgear,Direct,desktop,32.83
114868,2017-01-29,GGOE00235,Electronics Accessories,Referral,desktop,12.02
114877,2017-01-14,GGOE00266,Electronics Accessories,Organic Search,desktop,15.87
114937,2016-11-20,GGOE00123,Bags,Direct,mobile,89.84
115072,2016-11-11,GGOE00262,Electronics Accessories,Organic Search,desktop,8.49
115300,2016-11-26,GGOE00177,Office,Direct,desktop,18.52
115529,2016-11-18,GGOE00093,Drinkware,Direct,desktop,18.69
115854,2016-12-17,GGOE00230,Lifestyle,Organic Search,desktop,79.12
115893,2017-01-22,GGOE00323,Headgear,Referral,desktop,10.48
116034,2017-01-08,GGOE00123,Bags,Display,desktop,89.84
116266,2016-12-24,GGOE00262,Electronics Accessories,Direct,desktop,8.49
116426,2016-11-26,GGOE00093,Drinkware,Organic Search,desktop,18.69
116550,2016-11-28,GGOE00004,Apparel,Direct,mobile,26.41
116665,2016-12-24,GGOE00119,Bags,Direct,desktop,11.57
116740,2016-12-06,GGOE00282,Electronics Accessories,Referral,desktop,34.81
116817,2016-12-05,GGOE00046,Apparel,Organic Search,desktop,16.39
116913,2016-12-10,GGOE00318,Headgear,Paid Search,desktop,12.0
116941,2016-11-24,GGOE00015,Apparel,Direct,desktop,38.57
116967,2016-11-13,GGOE00061,Drinkware,Organic Search,desktop,20.95
116988,2016-11-15,GGOE00303,Headgear,Organic Search,desktop,18.21
117123,2016-12-27,GGOE00128,Bags,Organic Search,desktop,48.07
117152,2016-12-08,GGOE00166,Office,Organic Search,desktop,16.82
117193,2016-11-16,GGOE00196,Lifestyle,Social,desktop,84.94
117247,2016-12-22,GGOE00071,Drinkware,Referral,desktop,12.51
117312,2017-01-09,GGOE00052,Apparel,Direct,desktop,14.84
117412,2016-12-18,GGOE00017,Apparel,Organic Search,desktop,50.05
117513,2016-11-29,GGOE00016,Apparel,Direct,mobile,59.78
117628,2016-12-05,GGOE00092,Drinkware,Organic Search,desktop,16.69
117714,2016-12-28,GGOE00214,Lifestyle,Referral,desktop,78.75
117769,2017-01-27,GGOE00272,Electronics Accessories,Organic Search,desktop,18.77
117800,2016-11-18,GGOE00089,Drinkware,Organic Search,desktop,10.99
117836,2016-12-24,GGOE00146,Office,Referral,desktop,11.32
117845,2016-11-05,GGOE00215,Lifestyle,Organic Search,desktop,73.36
117900,2016-12-27,GGOE00023,Apparel,Organic Search,desktop,14.11
117921,2016-12-29,GGOE00285,Headgear,Organic Search,desktop,28.2
117930,2016-12-01,GGOE00183,Lifestyle,Direct,desktop,11.83
118150,2016-12-05,GGOE00257,Electronics Accessories,Direct,desktop,15.59
118224,2016-11-21,GGOE00101,Bags,Organic Search,desktop,57.1
118336,2016-11-09,GGOE00229,Lifestyle,Direct,desktop,67.21
118376,2016-11-29,GGOE00065,Drinkware,Referral,mobile,10.99
118498,2016-12-15,GGOE00210,Lifestyle,Direct,desktop,17.24
118765,2017-01-01,GGOE00138,Bags,Organic Search,desktop,108.62
118773,2017-01-13,GGOE00269,Electronics Accessories,Referral,desktop,10.86
118847,2017-01-09,GGOE00322,Headgear,Organic Search,desktop,11.33
118849,2016-12-24,GGOE00137,Bags,Direct,desktop,67.33
118894,2016-11-08,GGOE00060,Drinkware,Organic Search,desktop,20.13
118956,2016-11-10,GGOE00096,Drinkware,Organic Search,desktop,5.63
118969,2016-12-20,GGOE00116,Bags,Organic Search,desktop,25.04
119010,2016-12-22,GGOE00182,Lifestyle,Referral,desktop,83.08
119049,2016-12-10,GGOE00332,Nest,Direct,desktop,103.3
119164,2016-11-06,GGOE00227,Lifestyle,Paid Search,mobile,73.89
119270,2017-01-19,GGOE00308,Headgear,Paid Search,desktop,18.46
119300,2017-01-06,GGOE00321,Headgear,Direct,desktop,32.86
119428,2016-11-06,GGOE00248,Electronics Accessories,Organic Search,mobile,18.61
119446,2016-11-02,GGOE00138,Bags,Organic Search,desktop,108.62
119542,2016-12-02,GGOE00204,Lifestyle,Organic Search,desktop,73.74
119559,2016-11-26,GGOE00180,Lifestyle,Organic Search,desktop,79.97
119627,2017-01-28,GGOE00160,Office,Organic Search,desktop,22.97
119655,2016-12-10,GGOE00200,Lifestyle,Organic Search,desktop,58.08
119668,2016-11-01,GGOE00178,Office,Referral,desktop,3.72
119672,2016-12-21,GGOE00229,Lifestyle,Organic Search,desktop,67.21
119738,2017-01-16,GGOE00227,Lifestyle,Organic Search,desktop,73.89
119760,2016-12-27,GGOE00274,Electronics Accessories,Organic Search,desktop,7.07
120140,2017-01-07,GGOE00165,Office,Organic Search,desktop,15.27
120203,2016-11-30,GGOE00304,Headgear,Paid Search,desktop,19.33
120228,2017-01-29,GGOE00051,Apparel,Social,desktop,40.71
120233,2017-01-20,GGOE00239,Electronics Accessories,Organic Search,desktop,13.62
120478,2017-01-31,GGOE00145,Office,Referral,desktop,2.65
120588,2016-12-21,GGOE00123,Bags,Referral,desktop,89.84
120590,2016-12-10,GGOE00217,Lifestyle,Affiliates,desktop,70.88
120651,2017-01-31,GGOE00274,Electronics Accessories,Affiliates,tablet,7.07
120659,2016-11-02,GGOE00220,Lifestyle,Organic Search,mobile,55.04
120865,2016-12-20,GGOE00007,Apparel,Display,desktop,51.42
120899,2017-01-20,GGOE00212,Lifestyle,Referral,desktop,73.39
120949,2017-01-03,GGOE00352,Nest,Affiliates,desktop,93.08
121283,2016-11-16,GGOE00218,Lifestyle,Direct,desktop,80.37
121312,2017-01-30,GGOE00116,Bags,Organic Search,desktop,25.04
121404,2016-12-26,GGOE00015,Apparel,Organic Search,desktop,38.57
121566,2016-11-05,GGOE00189,Lifestyle,Organic Search,desktop,54.5
121725,2016-12-08,GGOE00111,Bags,Organic Search,desktop,26.62
121762,2017-01-18,GGOE00138,Bags,Organic Search,mobile,108.62
121828,2017-01-05,GGOE00218,Lifestyle,Paid Search,desktop,80.37
121921,2017-01-08,GGOE00307,Headgear,Organic Search,desktop,22.64
121985,2016-11-24,GGOE00124,Bags,Social,desktop,34.91
122106,2016-12-27,GGOE00324,Headgear,Direct,desktop,34.67
122144,2016-11-26,GGOE00039,Apparel,Organic Search,desktop,19.41
122205,2017-01-27,GGOE00021,Apparel,Organic Search,desktop,19.69
122383,2017-01-29,GGOE00074,Drinkware,Direct,desktop,8.29
122403,2016-12-09,GGOE00248,Electronics Accessories,Organic Search,desktop,18.61
122500,2016-12-28,GGOE00122,Bags,Referral,desktop,66.43
122586,2016-11-04,GGOE00163,Office,Direct,desktop,15.49
122650,2017-01-07,GGOE00119,Bags,Direct,desktop,11.57
122742,2017-01-11,GGOE00083,Drinkware,Referral,desktop,9.51
122813,2016-11-13,GGOE00128,Bags,Organic Search,desktop,48.07
122918,2016-12-12,GGOE00236,Electronics Accessories,Organic Search,desktop,26.68
122968,2016-12-19,GGOE00344,Nest,Organic Search,desktop,278.08
123041,2016-12-26,GGOE00070,Drinkware,Direct,mobile,21.79
123075,2016-12-03,GGOE00260,Electronics Accessories,Organic Search,desktop,8.51
123104,2016-12-22,GGOE00003,Apparel,Paid Search,desktop,22.81
123112,2016-12-19,GGOE00332,Nest,Direct,desktop,103.3
123237,2016-12-28,GGOE00281,Electronics Accessories,Referral,mobile,24.79
123265,2017-01-11,GGOE00342,Nest,Direct,desktop,297.84
123308,2016-11-28,GGOE00269,Electronics Accessories,Paid Search,desktop,10.86
123370,2016-12-21,GGOE00342,Nest,Organic Search,desktop,297.84
123506,2016-12-01,GGOE00143,Office,Direct,desktop,10.88
123576,2016-12-05,GGOE00051,Apparel,Organic Search,desktop,40.71
123639,2017-01-22,GGOE00074,Drinkware,Organic Search,desktop,8.29
123677,2016-11-22,GGOE00077,Drinkware,Organic Search,desktop,27.6
123819,2016-12-31,GGOE00073,Drinkware,Referral,mobile,21.56
123895,2017-01-24,GGOE00352,Nest,Organic Search,desktop,93.08
123901,2017-01-17,GGOE00056,Drinkware,Organic Search,desktop,25.41
123964,2016-12-21,GGOE00229,Lifestyle,Referral,desktop,67.21
124066,2016-12-21,GGOE00279,Electronics Accessories,Referral,desktop,18.57
124326,2017-01-23,GGOE00201,Lifestyle,Direct,desktop,23.68
124327,2017-01-20,GGOE00134,Bags,Organic Search,desktop,58.89
124458,2016-12-10,GGOE00043,Apparel,Affiliates,desktop,52.66
124487,2016-11-23,GGOE00171,Office,Direct,desktop,16.25
124555,2016-11-28,GGOE00001,Apparel,Organic Search,desktop,55.07
124647,2016-12-11,GGOE00212,Lifestyle,Organic Search,desktop,73.39
124736,2016-11-20,GGOE00124,Bags,Direct,desktop,34.91
124761,2016-12-04,GGOE00158,Office,Organic Search,desktop,2.22
124872,2017-01-24,GGOE00029,Apparel,Organic Search,desktop,36.68
125101,2017-01-30,GGOE00064,Drinkware,Organic Search,tablet,16.01
125129,2016-11-20,GGOE00252,Electronics Accessories,Direct,desktop,16.85
125261,2016-12-22,GGOE00274,Electronics Accessories,Referral,desktop,7.07
125267,2016-11-16,GGOE00192,Lifestyle,Organic Search,desktop,21.61
125269,2016-12-16,GGOE00098,Bags,Direct,desktop,23.52
125284,2016-12-08,GGOE00164,Office,Organic Search,desktop,12.5
125291,2016-12-10,GGOE00180,Lifestyle,Affiliates,desktop,79.97
125312,2017-01-13,GGOE00271,Electronics Accessories,Paid Search,desktop,40.12
125329,2016-11-18,GGOE00171,Office,Organic Search,desktop,16.25
125531,2016-11-24,GGOE00271,Electronics Accessories,Direct,desktop,40.12
125572,2016-12-03,GGOE00325,Headgear,Direct,desktop,11.15
125646,2016-12-20,GGOE00193,Lifestyle,Referral,desktop,63.59
125758,2017-01-06,GGOE00062,Drinkware,Organic Search,desktop,21.91
125867,2016-11-26,GGOE00284,Headgear,Organic Search,desktop,22.48
125881,2017-01-26,GGOE00288,Headgear,Referral,desktop,12.98
125990,2016-11-29,GGOE00023,Apparel,Direct,desktop,14.11
126117,2016-12-16,GGOE00171,Office,Organic Search,desktop,16.25
126202,2016-11-18,GGOE00071,Drinkware,Paid Search,desktop,12.51
126272,2017-01-30,GGOE00057,Drinkware,Direct,desktop,14.49
126406,2016-11-02,GGOE00279,Electronics Accessories,Organic Search,desktop,18.57
126425,2016-12-27,GGOE00320,Headgear,Referral,mobile,30.28
126508,2016-11-29,GGOE00165,Office,Direct,desktop,15.27
126612,2017-01-19,GGOE00097,Bags,Organic Search,desktop,13.34
126753,2016-12-04,GGOE00205,Lifestyle,Referral,desktop,86.73
126835,2017-01-25,GGOE00333,Nest,Referral,desktop,241.28
126956,2016-11-18,GGOE00205,Lifestyle,Referral,desktop,86.73
127133,2016-11-13,GGOE00035,Apparel,Direct,desktop,21.63
127187,2016-11-01,GGOE00040,Apparel,Organic Search,desktop,24.84
127202,2016-11-08,GGOE00206,Lifestyle,Organic Search,desktop,78.03
127312,2016-12-11,GGOE00007,Apparel,Organic Search,desktop,51.42
127322,2016-12-27,GGOE00361,Nest,Organic Search,desktop,206.13
127351,2016-11-10,GGOE00130,Bags,Paid Search,mobile,73.07
127381,2016-11-27,GGOE00246,Electronics Accessories,Direct,mobile,37.88
127417,2016-12-19,GGOE00234,Electronics Accessories,Organic Search,desktop,30.33
127436,2017-01-21,GGOE00002,Apparel,Organic Search,tablet,49.23
127457,2016-11-07,GGOE00289,Headgear,Organic Search,desktop,29.59
127464,2016-11-10,GGOE00065,Drinkware,Referral,mobile,10.99
127544,2017-01-30,GGOE00357,Nest,Display,desktop,115.47
127608,2017-01-12,GGOE00014,Apparel,Organic Search,desktop,36.22
127816,2016-11-21,GGOE00111,Bags,Organic Search,desktop,26.62
127828,2017-01-01,GGOE00179,Lifestyle,Social,desktop,73.77
127832,2017-01-17,GGOE00114,Bags,Direct,desktop,92.83
127854,2017-01-25,GGOE00187,Lifestyle,Referral,desktop,28.38
127988,2017-01-31,GGOE00213,Lifestyle,Referral,desktop,33.73
128260,2016-12-16,GGOE00281,Electronics Accessories,Organic Search,desktop,24.79
128348,2016-11-14,GGOE00255,Electronics Accessories,Referral,desktop,34.61
128386,2017-01-08,GGOE00126,Bags,Direct,desktop,49.94
128425,2017-01-20,GGOE00272,Electronics Accessories,Social,desktop,18.77
128537,2016-12-29,GGOE00171,Office,Organic Search,desktop,16.25
128563,2017-01-09,GGOE00237,Electronics Accessories,Organic Search,desktop,42.68
128820,2017-01-07,GGOE00319,Headgear,Organic Search,desktop,27.24
128881,2016-11-01,GGOE00079,Drinkware,Organic Search,desktop,8.64
128904,2016-11-01,GGOE00051,Apparel,Referral,mobile,40.71
128908,2016-11-28,GGOE00137,Bags,Paid Search,desktop,67.33
128914,2016-11-04,GGOE00253,Electronics Accessories,Affiliates,desktop,22.21
128920,2016-12-24,GGOE00144,Office,Referral,desktop,23.15
128953,2017-01-27,GGOE00229,Lifestyle,Direct,desktop,67.21
129029,2016-11-30,GGOE00002,Apparel,Direct,desktop,49.23
129129,2016-11-03,GGOE00252,Electronics Accessories,Direct,desktop,16.85
129153,2016-11-25,GGOE00340,Nest,Social,tablet,162.75
129316,2017-01-25,GGOE00249,Electronics Accessories,Organic Search,desktop,25.66
129355,2017-01-04,GGOE00091,Drinkware,Display,desktop,26.91
129575,2016-12-30,GGOE00290,Headgear,Direct,desktop,25.4
129692,2016-12-17,GGOE00222,Lifestyle,Referral,desktop,57.97
129698,2016-12-01,GGOE00239,Electronics Accessories,Direct,desktop,13.62
129849,2016-11-21,GGOE00170,Office,Organic Search,desktop,16.07
130029,2016-11-13,GGOE00264,Electronics Accessories,Organic Search,desktop,41.07
130119,2016-11-02,GGOE00157,Office,Organic Search,desktop,5.87
130208,2016-12-10,GGOE00049,Apparel,Organic Search,desktop,53.82
130225,2016-12-30,GGOE00082,Drinkware,Organic Search,desktop,18.81
130395,2016-12-06,GGOE00206,Lifestyle,Organic Search,mobile,78.03
130425,2017-01-06,GGOE00175,Office,Social,desktop,19.34
130473,2016-11-01,GGOE00201,Lifestyle,Direct,desktop,23.68
130538,2016-11-07,GGOE00212,Lifestyle,Referral,desktop,73.39
130596,2017-01-13,GGOE00037,Apparel,Social,desktop,12.18
130602,2017-01-02,GGOE00356,Nest,Organic Search,desktop,216.47
130642,2017-01-03,GGOE00133,Bags,Referral,desktop,114.72
130671,2017-01-11,GGOE00075,Drinkware,Organic Search,desktop,26.13
130698,2016-11-24,GGOE00213,Lifestyle,Organic Search,desktop,33.73
130981,2017-01-07,GGOE00349,Nest,Organic Search,desktop,57.26
130982,2016-12-04,GGOE00110,Bags,Social,desktop,110.01
131003,2017-01-05,GGOE00232,Electronics Accessories,Direct,desktop,9.78
131024,2016-12-14,GGOE00171,Office,Referral,desktop,16.25
131085,2017-01-28,GGOE00139,Bags,Direct,desktop,91.7
131228,2017-01-23,GGOE00017,Apparel,Direct,desktop,50.05
131253,2016-11-25,GGOE00119,Bags,Organic Search,desktop,11.57
131288,2017-01-28,GGOE00148,Office,Direct,desktop,23.82
131345,2016-11-18,GGOE00240,Electronics Accessories,Organic Search,mobile,22.17
131386,2017-01-02,GGOE00174,Office,Social,desktop,10.88
131414,2016-11-15,GGOE00171,Office,Referral,desktop,16.25
131506,2016-12-06,GGOE00004,Apparel,Organic Search,desktop,26.41
131540,2017-01-27,GGOE00270,Electronics Accessories,Direct,desktop,21.26
131566,2017-01-01,GGOE00323,Headgear,Organic Search,desktop,10.48
131592,2017-01-31,GGOE00134,Bags,Direct,desktop,58.89
131705,2016-12-25,GGOE00255,Electronics Accessories,Direct,desktop,34.61
131709,2016-12-24,GGOE00289,Headgear,Organic Search,desktop,29.59
131804,2016-11-15,GGOE00210,Lifestyle,Paid Search,mobile,17.24
131960,2017-01-07,GGOE00266,Electronics Accessories,Organic Search,desktop,15.87
132059,2016-12-15,GGOE00257,Electronics Accessories,Organic Search,desktop,15.59
132060,2017-01-03,GGOE00266,Electronics Accessories,Referral,desktop,15.87
132122,2016-11-29,GGOE00236,Electronics Accessories,Organic Search,desktop,26.68
132132,2017-01-24,GGOE00145,Office,Organic Search,desktop,2.65
132231,2016-12-20,GGOE00268,Electronics Accessories,Referral,desktop,29.04
132396,2017-01-16,GGOE00216,Lifestyle,Direct,desktop,18.59
132526,2017-01-31,GGOE00121,Bags,Direct,desktop,97.23
132609,2016-11-07,GGOE00180,Lifestyle,Social,desktop,79.97
132685,2016-12-01,GGOE00092,Drinkware,Organic Search,desktop,16.69
132726,2016-12-23,GGOE00181,Lifestyle,Referral,mobile,50.91
132759,2016-12-19,GGOE00015,Apparel,Organic Search,desktop,38.57
132789,2016-12-15,GGOE00270,Electronics Accessories,Organic Search,desktop,21.26
132810,2017-01-16,GGOE00118,Bags,Organic Search,desktop,99.68
132949,2016-11-04,GGOE00333,Nest,Organic Search,desktop,241.28
132957,2016-12-13,GGOE00004,Apparel,Paid Search,desktop,26.41
132971,2016-12-24,GGOE00081,Drinkware,Direct,desktop,28.2
133083,2017-01-28,GGOE00320,Headgear,Paid Search,desktop,30.28
133094,2016-11-12,GGOE00336,Nest,Organic Search,desktop,57.14
133389,2017-01-27,GGOE00003,Apparel,Affiliates,desktop,22.81
133484,2016-12-04,GGOE00195,Lifestyle,Paid Search,desktop,33.47
133497,2016-12-17,GGOE00296,Headgear,Organic Search,desktop,18.67
133513,2016-12-26,GGOE00138,Bags,Paid Search,desktop,108.62
133650,2017-01-26,GGOE00248,Electronics Accessories,Direct,desktop,18.61
133724,2016-12-03,GGOE00318,Headgear,Organic Search,desktop,12.0
133899,2016-11-10,GGOE00324,Headgear,Paid Search,desktop,34.67
133907,2017-01-12,GGOE00297,Headgear,Organic Search,desktop,25.31
133976,2016-11-21,GGOE00082,Drinkware,Organic Search,desktop,18.81
133979,2016-12-15,GGOE00093,Drinkware,Referral,desktop,18.69
133995,2016-11-17,GGOE00011,Apparel,Direct,desktop,25.36
134018,2016-11-13,GGOE00025,Apparel,Referral,desktop,36.71
134073,2017-01-15,GGOE00355,Nest,Organic Search,desktop,94.93
134187,2017-01-05,GGOE00088,Drinkware,Organic Search,desktop,15.27
134450,2016-11-12,GGOE00168,Office,Organic Search,desktop,24.07
134601,2016-12-03,GGOE00006,Apparel,Direct,desktop,12.25
134658,2017-01-11,GGOE00091,Drinkware,Referral,desktop,26.91
134704,2016-11-20,GGOE00283,Headgear,Organic Search,desktop,15.19
134868,2017-01-27,GGOE00262,Electronics Accessories,Direct,desktop,8.49
134999,2016-11-13,GGOE00315,Headgear,Referral,desktop,11.72
135212,2016-11-07,GGOE00148,Office,Organic Search,desktop,23.82
135221,2016-12-07,GGOE00151,Office,Organic Search,desktop,17.24
135254,2016-12-23,GGOE00309,Headgear,Social,desktop,22.8
135314,2016-12-29,GGOE00190,Lifestyle,Referral,desktop,11.2
135369,2017-01-30,GGOE00102,Bags,Organic Search,desktop,67.61
135370,2017-01-18,GGOE00353,Nest,Referral,desktop,264.12
135441,2017-01-12,GGOE00191,Lifestyle,Paid Search,desktop,56.41
135588,2017-01-07,GGOE00092,Drinkware,Direct,desktop,16.69
135705,2016-12-16,GGOE00243,Electronics Accessories,Direct,desktop,18.98
135726,2017-01-13,GGOE00138,Bags,Organic Search,desktop,108.62
135754,2016-12-18,GGOE00062,Drinkware,Direct,desktop,21.91
135765,2017-01-07,GGOE00322,Headgear,Organic Search,desktop,11.33
135930,2016-12-02,GGOE00355,Nest,Organic Search,desktop,94.93
135968,2016-12-26,GGOE00276,Electronics Accessories,Direct,desktop,35.61
136135,2017-01-13,GGOE00203,Lifestyle,Organic Search,desktop,11.25
136185,2016-12-21,GGOE00193,Lifestyle,Organic Search,desktop,63.59
136354,2017-01-27,GGOE00156,Office,Organic Search,desktop,10.56
136651,2017-01-28,GGOE00017,Apparel,Referral,desktop,50.05
136688,2016-11-01,GGOE00131,Bags,Referral,desktop,47.41
136729,2016-11-27,GGOE00240,Electronics Accessories,Organic Search,desktop,22.17
136873,2016-11-12,GGOE00356,Nest,Referral,desktop,216.47
137090,2017-01-22,GGOE00165,Office,Direct,desktop,15.27
137169,2016-12-06,GGOE00279,Electronics Accessories,Organic Search,desktop,18.57
137391,2016-11-02,GGOE00323,Headgear,Paid Search,desktop,10.48
137395,2016-11-10,GGOE00346,Nest,Organic Search,desktop,147.53
137462,2017-01-17,GGOE00270,Electronics Accessories,Organic Search,desktop,21.26
137585,2016-11-02,GGOE00210,Lifestyle,Paid Search,desktop,17.24
137592,2016-12-20,GGOE00153,Office,Paid Search,desktop,16.11
137636,2017-01-26,GGOE00259,Electronics Accessories,Organic Search,desktop,35.05
137720,2016-11-18,GGOE00148,Office,Organic Search,desktop,23.82
137783,2016-11-10,GGOE00302,Headgear,Direct,desktop,20.01
137826,2016-11-11,GGOE00097,Bags,Referral,desktop,13.34
137843,2016-11-01,GGOE00355,Nest,Direct,desktop,94.93
137888,2017-01-02,GGOE00049,Apparel,Referral,desktop,53.82
137954,2016-12-30,GGOE00254,Electronics Accessories,Organic Search,desktop,6.42
137960,2017-01-16,GGOE00010,Apparel,Referral,mobile,26.55
137967,2016-12-14,GGOE00342,Nest,Referral,desktop,297.84
138077,2016-12-27,GGOE00098,Bags,Organic Search,desktop,23.52
138112,2016-12-01,GGOE00020,Apparel,Direct,desktop,22.33
138210,2017-01-03,GGOE00192,Lifestyle,Paid Search,desktop,21.61
138231,2017-01-30,GGOE00218,Lifestyle,Paid Search,desktop,80.37
138404,2017-01-13,GGOE00247,Electronics Accessories,Organic Search,desktop,18.83
138483,2016-11-18,GGOE00151,Office,Organic Search,desktop,17.24
138495,2016-12-13,GGOE00204,Lifestyle,Organic Search,desktop,73.74
138507,2016-11-13,GGOE00033,Apparel,Referral,desktop,21.24
138517,2017-01-16,GGOE00315,Headgear,Referral,desktop,11.72
138658,2016-11-12,GGOE00092,Drinkware,Organic Search,desktop,16.69
138780,2016-11-09,GGOE00350,Nest,Organic Search,desktop,174.83
138850,2016-12-04,GGOE00112,Bags,Direct,desktop,112.68
138865,2016-11-22,GGOE00158,Office,Direct,desktop,2.22
139035,2016-12-13,GGOE00181,Lifestyle,Organic Search,desktop,50.91
139138,2017-01-30,GGOE00005,Apparel,Organic Search,desktop,53.93
139235,2016-12-08,GGOE00289,Headgear,Referral,desktop,29.59
139251,2016-11-08,GGOE00317,Headgear,Organic Search,desktop,34.81
139425,2016-11-27,GGOE00077,Drinkware,Direct,desktop,27.6
139469,2017-01-25,GGOE00325,Headgear,Direct,desktop,11.15
139763,2017-01-14,GGOE00120,Bags,Organic Search,desktop,79.13
139784,2017-01-03,GGOE00185,Lifestyle,Direct,desktop,9.66
139806,2016-11-09,GGOE00231,Electronics Accessories,Organic Search,desktop,40.5
139828,2016-11-17,GGOE00139,Bags,Organic Search,desktop,91.7
139990,2016-11-27,GGOE00211,Lifestyle,Referral,desktop,59.38
140017,2016-11-13,GGOE00330,Headgear,Organic Search,desktop,13.15
140073,2017-01-06,GGOE00147,Office,Organic Search,desktop,13.47
140142,2016-12-21,GGOE00283,Headgear,Organic Search,desktop,15.19
140143,2017-01-31,GGOE00342,Nest,Direct,desktop,297.84
140192,2016-12-09,GGOE00283,Headgear,Direct,desktop,15.19
140204,2016-11-20,GGOE00356,Nest,Organic Search,desktop,216.47
140253,2016-11-25,GGOE00104,Bags,Referral,desktop,47.86
140308,2016-12-21,GGOE00297,Headgear,Organic Search,mobile,25.31
140420,2017-01-03,GGOE00076,Drinkware,Organic Search,desktop,28.62
140572,2016-11-01,GGOE00118,Bags,Direct,desktop,99.68
140625,2016-11-28,GGOE00061,Drinkware,Referral,desktop,20.95
140694,2017-01-01,GGOE00205,Lifestyle,Referral,desktop,86.73
140839,2016-12-24,GGOE00011,Apparel,Direct,desktop,25.36
140867,2017-01-13,GGOE00021,Apparel,Direct,desktop,19.69
140871,2017-01-19,GGOE00063,Drinkware,Organic Search,desktop,8.77
141092,2016-12-10,GGOE00180,Lifestyle,Direct,desktop,79.97
141156,2016-12-06,GGOE00314,Headgear,Affiliates,desktop,18.46
141221,2016-11-28,GGOE00037,Apparel,Social,desktop,12.18
141259,2016-11-03,GGOE00101,Bags,Organic Search,desktop,57.1
141388,2017-01-25,GGOE00107,Bags,Organic Search,desktop,49.1
141393,2016-12-29,GGOE00028,Apparel,Organic Search,desktop,42.2
141405,2016-11-30,GGOE00320,Headgear,Organic Search,desktop,30.28
141447,2016-12-19,GGOE00090,Drinkware,Organic Search,desktop,5.95
141690,2017-01-21,GGOE00068,Drinkware,Display,desktop,29.2
141725,2016-11-15,GGOE00229,Lifestyle,Direct,desktop,67.21
141876,2016-11-25,GGOE00021,Apparel,Referral,mobile,19.69
141877,2016-11-08,GGOE00078,Drinkware,Organic Search,desktop,19.24
141978,2017-01-25,GGOE00329,Headgear,Organic Search,desktop,28.26
142050,2017-01-26,GGOE00325,Headgear,Referral,desktop,11.15
142101,2016-11-29,GGOE00276,Electronics Accessories,Organic Search,desktop,35.61
142124,2017-01-22,GGOE00334,Nest,Organic Search,desktop,65.9
142129,2016-11-08,GGOE00077,Drinkware,Organic Search,desktop,27.6
142136,2017-01-26,GGOE00305,Headgear,Direct,desktop,8.9
142350,2016-12-02,GGOE00177,Office,Organic Search,desktop,18.52
142408,2017-01-11,GGOE00358,Nest,Direct,desktop,180.73
142470,2017-01-20,GGOE00149,Office,Referral,desktop,7.02
142501,2017-01-11,GGOE00147,Office,Organic Search,desktop,13.47
142505,2017-01-10,GGOE00155,Office,Direct,desktop,8.98
142634,2016-11-21,GGOE00189,Lifestyle,Direct,desktop,54.5
142732,2017-01-09,GGOE00346,Nest,Referral,desktop,147.53
142764,2016-11-27,GGOE00182,Lifestyle,Direct,desktop,83.08
142794,2016-11-26,GGOE00116,Bags,Organic Search,desktop,25.04
142817,2016-11-19,GGOE00006,Apparel,Organic Search,desktop,12.25
