session_id,hitNumber,hit_type,eCommerceAction_action_type,productSKU,v2ProductCategory,productPrice
850,2,EVENT,3,GGOE00185,Lifestyle,9.66
850,3,EVENT,5,GGOE00185,Lifestyle,9.66
852,1,EVENT,2,GGOE00320,Headgear,30.28
853,1,EVENT,2,GGOE00022,Apparel,41.4
854,1,EVENT,2,GGOE00062,Drinkware,21.91
855,1,EVENT,2,GGOE00165,Office,15.27
856,1,EVENT,2,GGOE00115,Bags,99.16
858,1,EVENT,2,GGOE00079,Drinkware,8.64
860,1,EVENT,2,GGOE00087,Drinkware,14.41
864,1,EVENT,2,GGOE00044,Apparel,42.71
865,1,EVENT,2,GGOE00118,Bags,99.68
867,1,EVENT,2,GGOE00024,Apparel,13.71
868,1,EVENT,2,GGOE00293,Headgear,33.36
868,2,EVENT,3,GGOE00293,Headgear,33.36
868,3,EVENT,5,GGOE00293,Headgear,33.36
872,1,EVENT,2,GGOE00035,Apparel,21.63
875,1,EVENT,2,GGOE00024,Apparel,13.71
875,2,EVENT,3,GGOE00024,Apparel,13.71
875,3,EVENT,5,GGOE00024,Apparel,13.71
877,1,EVENT,2,GGOE00297,Headgear,25.31
878,1,EVENT,2,GGOE00052,Apparel,14.84
880,1,EVENT,2,GGOE00081,Drinkware,28.2
881,1,EVENT,2,GGOE00007,Apparel,51.42
882,1,EVENT,2,GGOE00013,Apparel,33.36
882,2,EVENT,3,GGOE00013,Apparel,33.36
884,1,EVENT,2,GGOE00355,Nest,94.93
885,1,EVENT,2,GGOE00134,Bags,58.89
887,1,EVENT,2,GGOE00352,Nest,93.08
889,1,EVENT,2,GGOE00227,Lifestyle,73.89
890,1,EVENT,2,GGOE00312,Headgear,30.43
891,1,EVENT,2,GGOE00202,Lifestyle,55.1
892,1,EVENT,2,GGOE00290,Headgear,25.4
894,1,EVENT,2,GGOE00133,Bags,114.72
898,1,EVENT,2,GGOE00339,Nest,228.94
899,1,EVENT,2,GGOE00176,Office,20.57
903,1,EVENT,2,GGOE00119,Bags,11.57
904,1,EVENT,2,GGOE00040,Apparel,24.84
908,1,EVENT,2,GGOE00007,Apparel,51.42
909,1,EVENT,2,GGOE00153,Office,16.11
910,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
911,1,EVENT,2,GGOE00315,Headgear,11.72
912,1,EVENT,2,GGOE00044,Apparel,42.71
915,1,EVENT,2,GGOE00019,Apparel,59.47
918,1,EVENT,2,GGOE00171,Office,16.25
923,1,EVENT,2,GGOE00211,Lifestyle,59.38
928,1,EVENT,2,GGOE00092,Drinkware,16.69
929,1,EVENT,2,GGOE00174,Office,10.88
931,1,EVENT,2,GGOE00204,Lifestyle,73.74
934,1,EVENT,2,GGOE00233,Electronics Accessories,4.12
936,1,EVENT,2,GGOE00154,Office,24.32
937,1,EVENT,2,GGOE00244,Electronics Accessories,8.62
941,1,EVENT,2,GGOE00352,Nest,93.08
942,1,EVENT,2,GGOE00149,Office,7.02
943,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
944,1,EVENT,2,GGOE00339,Nest,228.94
948,1,EVENT,2,GGOE00223,Lifestyle,15.89
952,1,EVENT,2,GGOE00235,Electronics Accessories,12.02
954,1,EVENT,2,GGOE00299,Headgear,28.51
955,1,EVENT,2,GGOE00089,Drinkware,10.99
956,1,EVENT,2,GGOE00238,Electronics Accessories,18.93
958,1,EVENT,2,GGOE00288,Headgear,12.98
958,2,EVENT,3,GGOE00288,Headgear,12.98
958,3,EVENT,5,GGOE00288,Headgear,12.98
958,4,EVENT,6,GGOE00288,Headgear,12.98
960,1,EVENT,2,GGOE00084,Drinkware,27.1
961,1,EVENT,2,GGOE00059,Drinkware,19.75
962,1,EVENT,2,GGOE00244,Electronics Accessories,8.62
964,1,EVENT,2,GGOE00341,Nest,63.19
964,2,EVENT,3,GGOE00341,Nest,63.19
965,1,EVENT,2,GGOE00135,Bags,117.84
967,1,EVENT,2,GGOE00080,Drinkware,9.81
968,1,EVENT,2,GGOE00062,Drinkware,21.91
969,1,EVENT,2,GGOE00138,Bags,108.62
971,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
974,1,EVENT,2,GGOE00207,Lifestyle,12.16
979,1,EVENT,2,GGOE00186,Lifestyle,28.73
981,1,EVENT,2,GGOE00079,Drinkware,8.64
981,2,EVENT,3,GGOE00079,Drinkware,8.64
981,3,EVENT,5,GGOE00079,Drinkware,8.64
981,4,EVENT,6,GGOE00079,Drinkware,8.64
982,1,EVENT,2,GGOE00028,Apparel,42.2
982,2,EVENT,3,GGOE00028,Apparel,42.2
982,3,EVENT,5,GGOE00028,Apparel,42.2
982,4,EVENT,6,GGOE00028,Apparel,42.2
983,1,EVENT,2,GGOE00250,Electronics Accessories,12.03
985,1,EVENT,2,GGOE00090,Drinkware,5.95
989,1,EVENT,2,GGOE00064,Drinkware,16.01
991,1,EVENT,2,GGOE00046,Apparel,16.39
993,1,EVENT,2,GGOE00361,Nest,206.13
994,1,EVENT,2,GGOE00315,Headgear,11.72
996,1,EVENT,2,GGOE00293,Headgear,33.36
998,1,EVENT,2,GGOE00118,Bags,99.68
999,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
1000,1,EVENT,2,GGOE00315,Headgear,11.72
1001,1,EVENT,2,GGOE00301,Headgear,27.47
1004,1,EVENT,2,GGOE00010,Apparel,26.55
1005,1,EVENT,2,GGOE00141,Bags,56.93
1006,1,EVENT,2,GGOE00340,Nest,162.75
1008,1,EVENT,2,GGOE00294,Headgear,30.76
1009,1,EVENT,2,GGOE00302,Headgear,20.01
1010,1,EVENT,2,GGOE00080,Drinkware,9.81
1011,1,EVENT,2,GGOE00293,Headgear,33.36
1011,2,EVENT,3,GGOE00293,Headgear,33.36
1011,3,EVENT,5,GGOE00293,Headgear,33.36
1014,1,EVENT,2,GGOE00196,Lifestyle,84.94
1015,1,EVENT,2,GGOE00133,Bags,114.72
1016,1,EVENT,2,GGOE00319,Headgear,27.24
1017,1,EVENT,2,GGOE00035,Apparel,21.63
1020,1,EVENT,2,GGOE00351,Nest,79.78
1030,1,EVENT,2,GGOE00208,Lifestyle,35.77
1032,1,EVENT,2,GGOE00079,Drinkware,8.64
1033,1,EVENT,2,GGOE00070,Drinkware,21.79
1034,1,EVENT,2,GGOE00344,Nest,278.08
1037,1,EVENT,2,GGOE00118,Bags,99.68
1039,1,EVENT,2,GGOE00325,Headgear,11.15
1040,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
1042,1,EVENT,2,GGOE00336,Nest,57.14
1045,1,EVENT,2,GGOE00139,Bags,91.7
1046,1,EVENT,2,GGOE00133,Bags,114.72
1048,1,EVENT,2,GGOE00186,Lifestyle,28.73
1048,2,EVENT,3,GGOE00186,Lifestyle,28.73
1048,3,EVENT,5,GGOE00186,Lifestyle,28.73
1051,1,EVENT,2,GGOE00108,Bags,67.1
1052,1,EVENT,2,GGOE00180,Lifestyle,79.97
1058,1,EVENT,2,GGOE00336,Nest,57.14
1059,1,EVENT,2,GGOE00346,Nest,147.53
1060,1,EVENT,2,GGOE00266,Electronics Accessories,15.87
1065,1,EVENT,2,GGOE00053,Apparel,30.61
1066,1,EVENT,2,GGOE00015,Apparel,38.57
1068,1,EVENT,2,GGOE00116,Bags,25.04
1071,1,EVENT,2,GGOE00098,Bags,23.52
1072,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
1073,1,EVENT,2,GGOE00106,Bags,85.21
1074,1,EVENT,2,GGOE00195,Lifestyle,33.47
1075,1,EVENT,2,GGOE00139,Bags,91.7
1076,1,EVENT,2,GGOE00126,Bags,49.94
1078,1,EVENT,2,GGOE00049,Apparel,53.82
1079,1,EVENT,2,GGOE00081,Drinkware,28.2
1081,1,EVENT,2,GGOE00043,Apparel,52.66
1085,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
1089,1,EVENT,2,GGOE00246,Electronics Accessories,37.88
1092,1,EVENT,2,GGOE00086,Drinkware,19.24
1093,1,EVENT,2,GGOE00012,Apparel,24.23
1095,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
1097,1,EVENT,2,GGOE00302,Headgear,20.01
1100,1,EVENT,2,GGOE00011,Apparel,25.36
1106,1,EVENT,2,GGOE00217,Lifestyle,70.88
1107,1,EVENT,2,GGOE00327,Headgear,23.52
1110,1,EVENT,2,GGOE00303,Headgear,18.21
1112,1,EVENT,2,GGOE00064,Drinkware,16.01
1113,1,EVENT,2,GGOE00135,Bags,117.84
1116,1,EVENT,2,GGOE00207,Lifestyle,12.16
1117,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
1118,1,EVENT,2,GGOE00266,Electronics Accessories,15.87
1119,1,EVENT,2,GGOE00132,Bags,39.87
1120,1,EVENT,2,GGOE00126,Bags,49.94
1121,1,EVENT,2,GGOE00287,Headgear,11.4
1122,1,EVENT,2,GGOE00118,Bags,99.68
1124,1,EVENT,2,GGOE00081,Drinkware,28.2
1128,1,EVENT,2,GGOE00178,Office,3.72
1129,1,EVENT,2,GGOE00224,Lifestyle,62.22
1130,1,EVENT,2,GGOE00208,Lifestyle,35.77
1133,1,EVENT,2,GGOE00121,Bags,97.23
1134,1,EVENT,2,GGOE00170,Office,16.07
1135,1,EVENT,2,GGOE00298,Headgear,12.98
1136,1,EVENT,2,GGOE00099,Bags,116.39
1139,1,EVENT,2,GGOE00239,Electronics Accessories,13.62
1141,1,EVENT,2,GGOE00351,Nest,79.78
1145,1,EVENT,2,GGOE00159,Office,6.11
1146,1,EVENT,2,GGOE00352,Nest,93.08
1150,1,EVENT,2,GGOE00168,Office,24.07
1151,1,EVENT,2,GGOE00187,Lifestyle,28.38
1152,1,EVENT,2,GGOE00225,Lifestyle,59.82
1153,1,EVENT,2,GGOE00053,Apparel,30.61
1154,1,EVENT,2,GGOE00307,Headgear,22.64
1156,1,EVENT,2,GGOE00326,Headgear,12.77
1160,1,EVENT,2,GGOE00337,Nest,127.45
1160,2,EVENT,3,GGOE00337,Nest,127.45
1162,1,EVENT,2,GGOE00166,Office,16.82
1163,1,EVENT,2,GGOE00123,Bags,89.84
1165,1,EVENT,2,GGOE00336,Nest,57.14
1168,1,EVENT,2,GGOE00148,Office,23.82
1170,1,EVENT,2,GGOE00203,Lifestyle,11.25
1172,1,EVENT,2,GGOE00234,Electronics Accessories,30.33
1174,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
1175,1,EVENT,2,GGOE00084,Drinkware,27.1
1176,1,EVENT,2,GGOE00105,Bags,74.93
1177,1,EVENT,2,GGOE00356,Nest,216.47
1182,1,EVENT,2,GGOE00043,Apparel,52.66
1187,1,EVENT,2,GGOE00101,Bags,57.1
1188,1,EVENT,2,GGOE00051,Apparel,40.71
1192,1,EVENT,2,GGOE00201,Lifestyle,23.68
1193,1,EVENT,2,GGOE00339,Nest,228.94
1195,1,EVENT,2,GGOE00231,Electronics Accessories,40.5
1196,1,EVENT,2,GGOE00240,Electronics Accessories,22.17
1201,1,EVENT,2,GGOE00018,Apparel,41.86
1202,1,EVENT,2,GGOE00080,Drinkware,9.81
1203,1,EVENT,2,GGOE00329,Headgear,28.26
1205,1,EVENT,2,GGOE00225,Lifestyle,59.82
1206,1,EVENT,2,GGOE00295,Headgear,28.98
1208,1,EVENT,2,GGOE00068,Drinkware,29.2
1213,1,EVENT,2,GGOE00172,Office,5.41
1215,1,EVENT,2,GGOE00007,Apparel,51.42
1217,1,EVENT,2,GGOE00200,Lifestyle,58.08
1223,1,EVENT,2,GGOE00186,Lifestyle,28.73
1224,1,EVENT,2,GGOE00341,Nest,63.19
1224,2,EVENT,3,GGOE00341,Nest,63.19
1225,1,EVENT,2,GGOE00011,Apparel,25.36
1227,1,EVENT,2,GGOE00339,Nest,228.94
1227,2,EVENT,3,GGOE00339,Nest,228.94
1227,3,EVENT,5,GGOE00339,Nest,228.94
1227,4,EVENT,6,GGOE00339,Nest,228.94
1228,1,EVENT,2,GGOE00024,Apparel,13.71
1230,1,EVENT,2,GGOE00180,Lifestyle,79.97
1233,1,EVENT,2,GGOE00304,Headgear,19.33
1238,1,EVENT,2,GGOE00110,Bags,110.01
1239,1,EVENT,2,GGOE00336,Nest,57.14
1241,1,EVENT,2,GGOE00301,Headgear,27.47
1245,1,EVENT,2,GGOE00181,Lifestyle,50.91
1246,1,EVENT,2,GGOE00015,Apparel,38.57
1248,1,EVENT,2,GGOE00078,Drinkware,19.24
1250,1,EVENT,2,GGOE00027,Apparel,56.02
1251,1,EVENT,2,GGOE00235,Electronics Accessories,12.02
1252,1,EVENT,2,GGOE00114,Bags,92.83
1253,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
1254,1,EVENT,2,GGOE00069,Drinkware,10.38
1255,1,EVENT,2,GGOE00036,Apparel,29.74
1257,1,EVENT,2,GGOE00357,Nest,115.47
1258,1,EVENT,2,GGOE00268,Electronics Accessories,29.04
1260,1,EVENT,2,GGOE00092,Drinkware,16.69
1262,1,EVENT,2,GGOE00088,Drinkware,15.27
1264,1,EVENT,2,GGOE00181,Lifestyle,50.91
1266,1,EVENT,2,GGOE00007,Apparel,51.42
1267,1,EVENT,2,GGOE00059,Drinkware,19.75
1270,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
1271,1,EVENT,2,GGOE00073,Drinkware,21.56
1277,1,EVENT,2,GGOE00301,Headgear,27.47
1279,1,EVENT,2,GGOE00088,Drinkware,15.27
1281,1,EVENT,2,GGOE00079,Drinkware,8.64
1282,1,EVENT,2,GGOE00177,Office,18.52
1283,1,EVENT,2,GGOE00119,Bags,11.57
1285,1,EVENT,2,GGOE00317,Headgear,34.81
1288,1,EVENT,2,GGOE00186,Lifestyle,28.73
1288,2,EVENT,3,GGOE00186,Lifestyle,28.73
1293,1,EVENT,2,GGOE00093,Drinkware,18.69
1294,1,EVENT,2,GGOE00339,Nest,228.94
1296,1,EVENT,2,GGOE00338,Nest,127.06
1299,1,EVENT,2,GGOE00029,Apparel,36.68
1301,1,EVENT,2,GGOE00093,Drinkware,18.69
1302,1,EVENT,2,GGOE00094,Drinkware,13.05
1303,1,EVENT,2,GGOE00026,Apparel,34.38
1305,1,EVENT,2,GGOE00038,Apparel,51.84
1307,1,EVENT,2,GGOE00346,Nest,147.53
1308,1,EVENT,2,GGOE00129,Bags,114.29
1310,1,EVENT,2,GGOE00012,Apparel,24.23
1312,1,EVENT,2,GGOE00134,Bags,58.89
1312,2,EVENT,3,GGOE00134,Bags,58.89
1312,3,EVENT,5,GGOE00134,Bags,58.89
1313,1,EVENT,2,GGOE00063,Drinkware,8.77
1315,1,EVENT,2,GGOE00144,Office,23.15
1315,2,EVENT,3,GGOE00144,Office,23.15
1315,3,EVENT,5,GGOE00144,Office,23.15
1318,1,EVENT,2,GGOE00133,Bags,114.72
1319,1,EVENT,2,GGOE00121,Bags,97.23
1319,2,EVENT,3,GGOE00121,Bags,97.23
1319,3,EVENT,5,GGOE00121,Bags,97.23
1319,4,EVENT,6,GGOE00121,Bags,97.23
1320,1,EVENT,2,GGOE00203,Lifestyle,11.25
1321,1,EVENT,2,GGOE00065,Drinkware,10.99
1331,1,EVENT,2,GGOE00318,Headgear,12.0
1333,1,EVENT,2,GGOE00084,Drinkware,27.1
1335,1,EVENT,2,GGOE00208,Lifestyle,35.77
1336,1,EVENT,2,GGOE00292,Headgear,34.91
1337,1,EVENT,2,GGOE00348,Nest,80.23
1338,1,EVENT,2,GGOE00305,Headgear,8.9
1340,1,EVENT,2,GGOE00297,Headgear,25.31
1341,1,EVENT,2,GGOE00190,Lifestyle,11.2
1344,1,EVENT,2,GGOE00080,Drinkware,9.81
1350,1,EVENT,2,GGOE00075,Drinkware,26.13
1351,1,EVENT,2,GGOE00321,Headgear,32.86
1352,1,EVENT,2,GGOE00335,Nest,167.35
1354,1,EVENT,2,GGOE00238,Electronics Accessories,18.93
1356,1,EVENT,2,GGOE00065,Drinkware,10.99
1360,1,EVENT,2,GGOE00047,Apparel,37.97
1361,1,EVENT,2,GGOE00132,Bags,39.87
1363,1,EVENT,2,GGOE00334,Nest,65.9
1364,1,EVENT,2,GGOE00062,Drinkware,21.91
1365,1,EVENT,2,GGOE00178,Office,3.72
1366,1,EVENT,2,GGOE00192,Lifestyle,21.61
1367,1,EVENT,2,GGOE00294,Headgear,30.76
1368,1,EVENT,2,GGOE00074,Drinkware,8.29
1372,1,EVENT,2,GGOE00200,Lifestyle,58.08
1373,1,EVENT,2,GGOE00140,Bags,73.87
1373,2,EVENT,3,GGOE00140,Bags,73.87
1374,1,EVENT,2,GGOE00308,Headgear,18.46
1376,1,EVENT,2,GGOE00114,Bags,92.83
1377,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
1378,1,EVENT,2,GGOE00006,Apparel,12.25
1380,1,EVENT,2,GGOE00196,Lifestyle,84.94
1381,1,EVENT,2,GGOE00119,Bags,11.57
1382,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
1385,1,EVENT,2,GGOE00254,Electronics Accessories,6.42
1388,1,EVENT,2,GGOE00240,Electronics Accessories,22.17
1392,1,EVENT,2,GGOE00206,Lifestyle,78.03
1393,1,EVENT,2,GGOE00177,Office,18.52
1396,1,EVENT,2,GGOE00160,Office,22.97
1397,1,EVENT,2,GGOE00227,Lifestyle,73.89
1400,1,EVENT,2,GGOE00336,Nest,57.14
1401,1,EVENT,2,GGOE00004,Apparel,26.41
1403,1,EVENT,2,GGOE00005,Apparel,53.93
1408,1,EVENT,2,GGOE00015,Apparel,38.57
1410,1,EVENT,2,GGOE00277,Electronics Accessories,37.68
1411,1,EVENT,2,GGOE00017,Apparel,50.05
1412,1,EVENT,2,GGOE00360,Nest,178.04
1414,1,EVENT,2,GGOE00172,Office,5.41
1415,1,EVENT,2,GGOE00057,Drinkware,14.49
1416,1,EVENT,2,GGOE00341,Nest,63.19
1418,1,EVENT,2,GGOE00242,Electronics Accessories,7.25
1419,1,EVENT,2,GGOE00324,Headgear,34.67
1423,1,EVENT,2,GGOE00106,Bags,85.21
1424,1,EVENT,2,GGOE00056,Drinkware,25.41
1425,1,EVENT,2,GGOE00179,Lifestyle,73.77
1426,1,EVENT,2,GGOE00291,Headgear,27.47
1427,1,EVENT,2,GGOE00170,Office,16.07
1428,1,EVENT,2,GGOE00157,Office,5.87
1429,1,EVENT,2,GGOE00139,Bags,91.7
1431,1,EVENT,2,GGOE00305,Headgear,8.9
1432,1,EVENT,2,GGOE00230,Lifestyle,79.12
1434,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
1434,2,EVENT,3,GGOE00251,Electronics Accessories,13.39
1436,1,EVENT,2,GGOE00245,Electronics Accessories,30.82
1437,1,EVENT,2,GGOE00004,Apparel,26.41
1443,1,EVENT,2,GGOE00020,Apparel,22.33
1444,1,EVENT,2,GGOE00354,Nest,170.06
1446,1,EVENT,2,GGOE00353,Nest,264.12
1447,1,EVENT,2,GGOE00220,Lifestyle,55.04
1449,1,EVENT,2,GGOE00099,Bags,116.39
1450,1,EVENT,2,GGOE00129,Bags,114.29
1452,1,EVENT,2,GGOE00341,Nest,63.19
1454,1,EVENT,2,GGOE00330,Headgear,13.15
1456,1,EVENT,2,GGOE00126,Bags,49.94
1457,1,EVENT,2,GGOE00318,Headgear,12.0
1458,1,EVENT,2,GGOE00299,Headgear,28.51
1460,1,EVENT,2,GGOE00082,Drinkware,18.81
1461,1,EVENT,2,GGOE00022,Apparel,41.4
1463,1,EVENT,2,GGOE00147,Office,13.47
1464,1,EVENT,2,GGOE00206,Lifestyle,78.03
1465,1,EVENT,2,GGOE00004,Apparel,26.41
1469,1,EVENT,2,GGOE00325,Headgear,11.15
1471,1,EVENT,2,GGOE00134,Bags,58.89
1472,1,EVENT,2,GGOE00027,Apparel,56.02
1473,1,EVENT,2,GGOE00065,Drinkware,10.99
1474,1,EVENT,2,GGOE00135,Bags,117.84
1475,1,EVENT,2,GGOE00193,Lifestyle,63.59
1477,1,EVENT,2,GGOE00155,Office,8.98
1478,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
1483,1,EVENT,2,GGOE00114,Bags,92.83
1486,1,EVENT,2,GGOE00347,Nest,105.79
1493,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
1494,1,EVENT,2,GGOE00341,Nest,63.19
1496,1,EVENT,2,GGOE00100,Bags,82.35
1499,1,EVENT,2,GGOE00287,Headgear,11.4
1500,1,EVENT,2,GGOE00144,Office,23.15
1501,1,EVENT,2,GGOE00326,Headgear,12.77
1502,1,EVENT,2,GGOE00323,Headgear,10.48
1503,1,EVENT,2,GGOE00161,Office,21.16
1507,1,EVENT,2,GGOE00073,Drinkware,21.56
1509,1,EVENT,2,GGOE00210,Lifestyle,17.24
1511,1,EVENT,2,GGOE00250,Electronics Accessories,12.03
1516,1,EVENT,2,GGOE00078,Drinkware,19.24
1517,1,EVENT,2,GGOE00194,Lifestyle,9.73
1518,1,EVENT,2,GGOE00332,Nest,103.3
1520,1,EVENT,2,GGOE00021,Apparel,19.69
1521,1,EVENT,2,GGOE00130,Bags,73.07
1522,1,EVENT,2,GGOE00323,Headgear,10.48
1524,1,EVENT,2,GGOE00323,Headgear,10.48
1526,1,EVENT,2,GGOE00171,Office,16.25
1529,1,EVENT,2,GGOE00108,Bags,67.1
1530,1,EVENT,2,GGOE00361,Nest,206.13
1532,1,EVENT,2,GGOE00031,Apparel,23.88
1535,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
1536,1,EVENT,2,GGOE00078,Drinkware,19.24
1538,1,EVENT,2,GGOE00219,Lifestyle,24.18
1538,2,EVENT,3,GGOE00219,Lifestyle,24.18
1539,1,EVENT,2,GGOE00003,Apparel,22.81
1540,1,EVENT,2,GGOE00156,Office,10.56
1542,1,EVENT,2,GGOE00108,Bags,67.1
1544,1,EVENT,2,GGOE00012,Apparel,24.23
1546,1,EVENT,2,GGOE00106,Bags,85.21
1547,1,EVENT,2,GGOE00192,Lifestyle,21.61
1552,1,EVENT,2,GGOE00197,Lifestyle,52.15
1554,1,EVENT,2,GGOE00231,Electronics Accessories,40.5
1558,1,EVENT,2,GGOE00075,Drinkware,26.13
1558,2,EVENT,3,GGOE00075,Drinkware,26.13
1558,3,EVENT,5,GGOE00075,Drinkware,26.13
1559,1,EVENT,2,GGOE00046,Apparel,16.39
1560,1,EVENT,2,GGOE00329,Headgear,28.26
1561,1,EVENT,2,GGOE00098,Bags,23.52
1562,1,EVENT,2,GGOE00225,Lifestyle,59.82
1563,1,EVENT,2,GGOE00268,Electronics Accessories,29.04
1564,1,EVENT,2,GGOE00342,Nest,297.84
1565,1,EVENT,2,GGOE00162,Office,3.7
1566,1,EVENT,2,GGOE00294,Headgear,30.76
1567,1,EVENT,2,GGOE00182,Lifestyle,83.08
1569,1,EVENT,2,GGOE00153,Office,16.11
1569,2,EVENT,3,GGOE00153,Office,16.11
1569,3,EVENT,5,GGOE00153,Office,16.11
1569,4,EVENT,6,GGOE00153,Office,16.11
1570,1,EVENT,2,GGOE00093,Drinkware,18.69
1570,2,EVENT,3,GGOE00093,Drinkware,18.69
1570,3,EVENT,5,GGOE00093,Drinkware,18.69
1570,4,EVENT,6,GGOE00093,Drinkware,18.69
1574,1,EVENT,2,GGOE00106,Bags,85.21
1575,1,EVENT,2,GGOE00093,Drinkware,18.69
1576,1,EVENT,2,GGOE00036,Apparel,29.74
1579,1,EVENT,2,GGOE00001,Apparel,55.07
1582,1,EVENT,2,GGOE00260,Electronics Accessories,8.51
1584,1,EVENT,2,GGOE00008,Apparel,50.26
1585,1,EVENT,2,GGOE00025,Apparel,36.71
1587,1,EVENT,2,GGOE00165,Office,15.27
1588,1,EVENT,2,GGOE00127,Bags,29.73
1589,1,EVENT,2,GGOE00127,Bags,29.73
1593,1,EVENT,2,GGOE00217,Lifestyle,70.88
1602,1,EVENT,2,GGOE00148,Office,23.82
1606,1,EVENT,2,GGOE00147,Office,13.47
1607,1,EVENT,2,GGOE00354,Nest,170.06
1608,1,EVENT,2,GGOE00304,Headgear,19.33
1609,1,EVENT,2,GGOE00072,Drinkware,26.85
1610,1,EVENT,2,GGOE00089,Drinkware,10.99
1613,1,EVENT,2,GGOE00159,Office,6.11
1615,1,EVENT,2,GGOE00340,Nest,162.75
1618,1,EVENT,2,GGOE00042,Apparel,36.47
1619,1,EVENT,2,GGOE00222,Lifestyle,57.97
1619,2,EVENT,3,GGOE00222,Lifestyle,57.97
1619,3,EVENT,5,GGOE00222,Lifestyle,57.97
1623,1,EVENT,2,GGOE00002,Apparel,49.23
1624,1,EVENT,2,GGOE00139,Bags,91.7
1625,1,EVENT,2,GGOE00336,Nest,57.14
1629,1,EVENT,2,GGOE00334,Nest,65.9
1631,1,EVENT,2,GGOE00180,Lifestyle,79.97
1632,1,EVENT,2,GGOE00121,Bags,97.23
1633,1,EVENT,2,GGOE00361,Nest,206.13
1637,1,EVENT,2,GGOE00141,Bags,56.93
1638,1,EVENT,2,GGOE00203,Lifestyle,11.25
1640,1,EVENT,2,GGOE00003,Apparel,22.81
1641,1,EVENT,2,GGOE00147,Office,13.47
1649,1,EVENT,2,GGOE00335,Nest,167.35
1651,1,EVENT,2,GGOE00235,Electronics Accessories,12.02
1656,1,EVENT,2,GGOE00230,Lifestyle,79.12
1657,1,EVENT,2,GGOE00109,Bags,94.18
1657,2,EVENT,3,GGOE00109,Bags,94.18
1660,1,EVENT,2,GGOE00348,Nest,80.23
1662,1,EVENT,2,GGOE00158,Office,2.22
1663,1,EVENT,2,GGOE00307,Headgear,22.64
1664,1,EVENT,2,GGOE00100,Bags,82.35
1665,1,EVENT,2,GGOE00132,Bags,39.87
1666,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
1667,1,EVENT,2,GGOE00069,Drinkware,10.38
1669,1,EVENT,2,GGOE00356,Nest,216.47
1673,1,EVENT,2,GGOE00051,Apparel,40.71
1675,1,EVENT,2,GGOE00189,Lifestyle,54.5
1676,1,EVENT,2,GGOE00275,Electronics Accessories,33.55
1677,1,EVENT,2,GGOE00034,Apparel,45.22
1680,1,EVENT,2,GGOE00358,Nest,180.73
1681,1,EVENT,2,GGOE00338,Nest,127.06
1683,1,EVENT,2,GGOE00183,Lifestyle,11.83
1689,1,EVENT,2,GGOE00224,Lifestyle,62.22
1689,2,EVENT,3,GGOE00224,Lifestyle,62.22
1690,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
1691,1,EVENT,2,GGOE00316,Headgear,28.53
1694,1,EVENT,2,GGOE00113,Bags,10.57
1696,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
1697,1,EVENT,2,GGOE00087,Drinkware,14.41
1701,1,EVENT,2,GGOE00137,Bags,67.33
1703,1,EVENT,2,GGOE00105,Bags,74.93
1704,1,EVENT,2,GGOE00162,Office,3.7
1706,1,EVENT,2,GGOE00300,Headgear,28.46
1714,1,EVENT,2,GGOE00017,Apparel,50.05
1715,1,EVENT,2,GGOE00205,Lifestyle,86.73
1716,1,EVENT,2,GGOE00255,Electronics Accessories,34.61
1717,1,EVENT,2,GGOE00344,Nest,278.08
1718,1,EVENT,2,GGOE00217,Lifestyle,70.88
1719,1,EVENT,2,GGOE00033,Apparel,21.24
1721,1,EVENT,2,GGOE00186,Lifestyle,28.73
1723,1,EVENT,2,GGOE00161,Office,21.16
1725,1,EVENT,2,GGOE00096,Drinkware,5.63
1725,2,EVENT,3,GGOE00096,Drinkware,5.63
1726,1,EVENT,2,GGOE00209,Lifestyle,34.08
1728,1,EVENT,2,GGOE00231,Electronics Accessories,40.5
1729,1,EVENT,2,GGOE00208,Lifestyle,35.77
1733,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
1734,1,EVENT,2,GGOE00335,Nest,167.35
1735,1,EVENT,2,GGOE00058,Drinkware,29.47
1739,1,EVENT,2,GGOE00091,Drinkware,26.91
